"id","label","mots_clefs","type","catégorie","prix_achat","date_acquisition","donateur","date_modif","édition","nom","interne","année","statut","tampon","état_général","qualité_photo","rareté","interêt","pivée","note_admin","note_visiteur","pos_x","pos_y","angle_photo","pos_x_photo","pos_y_photo","adresse_nom","adresse_1","adresse_2","adresse_ville","adresse_pays","valeur","précédent","suivant","pays","région","fleuve","pk","rive","sens","description","remarques","message"
"1511","BONDY - Le Canal de l'Ourcq","Canal de l'Ourcq, Bondy","CPA","BEF","3","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1906","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1512","103 - ISLE-ADAM - La Plage L'Heure du Bain","La Plage, L'Isle-Adam, La Plage de l'Isle-Adam, L'Heure du Bain","CPA","BEF","2","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1926","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1513","17 - LEVALLOIS-PERRET - La Félicité","Ponton, Levallois-Perret, Passeur Félicité","CPA","BEF","10","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1514","CRUE DE LA SEINE BOUGIVAL Le 1er Février 1910","Bougival, Bal des Canotiers, Crue (Inondations) 1910, Bal","CPA","BEF","2","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1515","2 Aubervilliers - Le Canal ","Le Canal, Chaland, Aubervilliers","CPA","BEF","3","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1516","21 BELLEVUE - Le Funiculaire","Funiculaire, Bellevue","CPA","BEF","4","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1916","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1517","BILLANCOURT - Ile Séguin, Maison SARRESTE","Barque et Canot à la rame, Billancourt, Ile Séguin, Maison SARRESTE, Drapeau","CPA","BEF","10","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1518","Saint-Ouen Illustré Plaisirs d'Eté - Un Goûter sur l'herbe dans l'Ile","Saint-Ouen, Déjeuner sur l'herbe, Pique-nique","CPA","BEF","4","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1519","215 - SAINT-GERMAIN-EN-LAYE La Terrasse, vue prise du Pavillon Henri IV","Voiture, Saint-Germain-en-Laye, L'Ascenseur, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, Pavillon Henri IV, Fiacre","CPA","BEF","2","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1520","""VILLENEUVE-SAINT-GEORGES - Crue de la Seine fin Janvier 1910 15 Remorqueur """"La Mouette""""""","""Crue (Inondations) 1910, Villeneuve-Saint-Georges, Remorqueur """"Mouette"""", Fouilles de Morillon-Corvole""","CPA","BEF","10","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1521","3987 SURESNES Les Yachts","""Suresnes, Yacht """"La Tortue""""""","CPA","BEF","4","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1522","16 Vitry-le-François - Le Pont-levis au Bas Village","Chaland, Vélo, Vitry-le-François, Pont-Levis","CPA","BEF","8","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1523","164 JOINVILLE LE PONT - La Baignade Terminus","Baignade, Plongeoir, Joinville-le-pont, Terminus","CPA","BEF","6","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1524","34 LENS - Ecluse et Pont du Canal de Lens à la Deûle (chevaux - halage péniche )","Chevaux, Halage, Ecluse, Lens, Deule","CPA","BEF","12","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1525","12 L'ISLE ADAM - Les Bords de l'Oise","L'Isle-Adam, Remorqueur Guêpe N° 42","CPA","BEF","4","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1526","1026 ANDRÉSY DENOUVAL - L'Ile de la Dérivation - Un Cargo-Boat entrant dans l'Ecluse","Ecluse, Andrésy, Cargo-Boat","CPA","BEF","4","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1527","JOINVILLE LE PONT 86 - Jeux de Polo au barrage devant les Bibelots du Diable","Baignade, Barque et Canot à la rame, Joinville-le-pont, Polo, Bibelots du Diable","CPA","BEF","6","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1528","21 Joinville-le-Pont - Les Ecluses et le pont","Remorqueur, Ecluse, Joinville-le-pont","CPA","BEF","7","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1529","LE HAVRE - Sous-Marins et torpilleurs a Quai","Le Havre, Torpilleur, Sous-Marin","CPA","BEF","10","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1906","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1530","7 PANTIN - Pont du Canal - Rue de la Marie","Tramway, Pantin, Pont du Canal, Rue de la Marie","CPA","BEF","13","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1531","Denain - Groupe de Cafus Chargeant un Bateau","Péniche, Train, Charbon, Denain, Enfants, Cafuts","CPA","BEF","16","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1532","LA CHAUSSEE - L'Ecluse","Ecluse, La Chaussée, Femmes","CPA","BEF","6","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1533","SAINT-GERMAIN-EN-LAYE - Vue sur Maisons-Laffitte","Viaduc, Saint-Germain-en-Laye, L'Ascenseur, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, Maisons-Laffitte, Serre","CPA","BEF","2","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1534","""2 LE PECQ - Le Départ du Bateau """"Touriste""""""","Le Pecq, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, Bateau Touriste","CPA","BEF","2","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1913","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1535","260 - Les Inondations de la Marne la Salle de Danse du Casino de l'île de Beauté, ancienne Maison Convert, à Nogent-sur-Marne pendant la décroissance de la crue, 29 Janvier 1910","""Crue (Inondations) 1910, Nogent-sur-Marne, Maison Convert, Casino """"Ile de Beauté"""", Salle de danse""","CPA","BEF","4","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1536","37 - La Boucle de la Marne Le Yacht Club, à Nogent","Barque et Canot à la rame, Aviron et Canotier, Nogent-sur-Marne, Yachting, Garage Perre, Yacht Club, Club Aviron","CPA","BEF","2","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1904","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1537","23 Poissy Le Restaurant de l'Esturgeon et le Garage","Poissy, Restaurant l'Esturgeon, Aviron et Canotier, Ponton Reservé","CPA","BEF","4","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1538","""11 BOUGIVAL - Le Pont - Le """"Touriste""""""","Le Pont, Bougival, Bateau Touriste","CPA","BEF","3","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1918","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1539","""PARIS - Quai d' Orsay - Départ du """"Touriste"""" pour Saint Germain Tous les jours à 10h 1/2""","Paris, Bateau Touriste","CPA","BEF","8","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1540","PARIS - Inondation 1910 - Arrivée des canots Berton et des marins de l'état","""Paris, Crue (Inondations) 1910, Canot """"Berton"""", Marins de l'Etat""","CPA","BEF","2","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1541","637 - Paris - Les travaux du métropolitain, fonçage d'un caisson dans le petit bras de la Seine Vue vers la place St Michel","Paris, Métropolitain, Caisson","CPA","BEF","2","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1542","La Varenne - Terrasse de la maison PIERRE, quai de Bonneuil","Barque et Canot à la rame, La Varenne, maison PIERRE, quai de Bonneuil","CPA","BEF","5","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1543","Suresnes - Le port et le pont","Grue, Suresnes, Ponton Grue, le Port, Charrette, Tuyeau, canalisation, Boussianga","CPA","BEF","5","2021-11-14 08:13:06","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1544","Brunoy - salle de danse du CHAT NOIR - orchestre et bar américain","Brunoy, Salle de danse du CHAT NOIR, Bar américain, Guinguette","CPA","BEF","6","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1924","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1545","Asnieres - Les bords de la Seine. Passage du touriste","Bains, Asnieres, Bateau Touriste","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1919","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1546","""BOUGIVAL- ARRIVEE DU BATEAU """"LE TOURISTE""""""","Bougival, Bateau Touriste, Maison flottante","CPA","BEF","7","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1547","MONTATAIRE- LA PETITE ECLUSE ET LE BARRAGE","Ecluse, Barrage, Guèpe, Montataire","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1548","""4 - Andrésy - La Seine pittoresque - Arrivée du """"Touriste""""""","Andrésy, Bateau Touriste","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1549","39 - Maisons-Laffitte - Bords de Seine - La pointe de l'île","Port, Yacht ?, Maisons-Laffitte","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1550","91 - Joinville-le-Pont Nogent Bords de Marne - Les Canotiers","Aviron et Canotier, Joinville-le-pont, Nogent-sur-Marne","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1551","Nogent-sur-Marne, Casino de l'île de Beauté, La nouvelle salle de danse, Ancienne Maison Convert, Gaillard, Successeur ","""Nogent-sur-Marne, Maison Convert, Casino """"Ile de Beauté"""", Salle de danse, Successeur""","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1552","47 Amiens - Hortillons vendant leurs légumes","Barque et Canot à la rame, Amiens, Hortillons, Marché, légumes","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1553","185 EPINAL - Le Canal et le Pont des Quatre-Nations","Canal, Epinal, le Pont des Quatre-Nations, Vélo Peugeot","CPA","BEF","1","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1919","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1554","""1 Auxerre - Arbre-Sec - """"Baignade militaire et civile""""""","Cabines, Auxerre, Arbre-Sec,  Baignade militaire et civile ","CPA","BEF","1","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1555","41 ST-Germain-en-Laye - Arrivée de l'Ascenseur","Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, Arrivée de l'Ascenseur, Parapluie","CPA","BEF","4","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1556","SAINT-GERMAIN - LaTerrasse vue de l'ascenseur ","Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, Vendanges","CPA","BEF","1","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1557","11-LA FERTE-sous-JOUARRE - Bords de Marne","""la Ferté-sous-Jouarre, Yacht """"Le Druide""""""","CPA","BEF","1","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1558","6328 Les Vendanges sous le Terrasse de St-Germain-en-Laye La cueillette du raisin","Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, Vendanges, La cueillette du raisin","CPA","BEF","9","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1559","59 - Saint-Germain-en-Laye - la route des grottes - entrée de l'ascenseur","Ascenseur, Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, Fiacre, les grottes","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1560","TRIEL- Vue générale des Bords de la Seine, prise en face du Restaurant Félix au premier plan : Glisseur Tissandier","Ponton, Triel, Restaurant Felix, Glisseur TISSANDIER, Hélice, hydo-glisseur","CPA","BEF","12","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1913","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1561","16 SAINT-DENIS - Le Port","Péniche, Saint-Denis, le Port, Chavonin, Batellerie","CPA","BEF","6","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1562","Soisy-sous-Etiolles - Vue sur la Seine","Barque et Canot à la rame, Soisy-sous-Etiolles, Yacht Sabord... ?","CPA","BEF","4","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1928","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1563","40 ARGENTEUIL - Les Bords de la Seine","Yacht, Argenteuil, Le Quai du Petit Gennevillier, Le Gnome","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1564","27 - Corbeil - l'Oasis sur les bords de la Seine","""Corbeil, Yacht """"Oasis""""""","CPA","BEF","4","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"Non","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1565","ARGENTEUIL - Le Quai du Petit Gennevillier","Yacht, Argenteuil, Le Quai du Petit Gennevillier, Grand Chantier de Construction Garage pour Yacht et Embarcations","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1906","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1566","CORBEIL - 7 Vue sur l'Essonnes","Corbeil, Canal, Vue sur l'Essonnes","CPA","BEF","4","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1567","104 ARGENTEUIL Chantier Luce - Bords de Seine","""Yacht, Argenteuil, Chantier """"Luce"""", Canot """"Linote""""""","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1903","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1568","""VAUREAL - """"L'Almée"""" et son Equipe""","""Vauréal, Yacht """"Almée"""", équipage, Matelot""","CPA","BEF","13","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1569","Vide",,"CPA","BEF","13","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1570","CHOISY-LE-ROI - Chantiers de la constructions Maritimes et Fluviales de Desbois, Rancelant (ICF) et Ollivaud","Choisy-le-Roi, dragueuse, Godet, Chantier, Desbois, Rancelant (ICF) et Ollivaud","CPA","BEF","16","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1904","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1571","SILLERY - Le Port","Port, Canal, Chien, Sillery","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1572","MONTEREAU - Le Confluent - Vue prise du Quai de la Seine","Chaland, Batellerie, Monterau, Confluent","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1573","6330 Les Vendanges sous le Terrasse de St-Germain-en-Laye Le Foulage du raisin","Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, Vendanges, Foulage du raisin","CPA","BEF","13","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1574","45 CAMBRAI - Pendant le Chômage","Péniche, Cambrai, Chômage","CPA","BEF","4","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1575","18 TRIEL - Bords de la Seine près de chez Mallard","Triel, Mallard","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1576","Argenteuil - Bords de Seine Un garage de Bateaux de Plaisance","""Voilier, Argenteuil, Le Quai du Petit Gennevillier, Yacht """"Isis""""""","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1577","5366 VILLENOY - CANAL DE L'OURCQ - Le Pont","Pont, Chaland, Villenoy, Canal de l'Ourcq, Flute","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1578","Vaires - l'Ecluse","Remorqueur, Ecluse, Chaland, Vaires","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1926","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1579","VAUREAL -Yach Almée","""Vauréal, Yacht """"Almée"""", équipage, Matelot""","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1914","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1580","4766  MINES D´ANZIN - LES CAFUTS CRIBLANT LE CHARBON","Train, Charbon, Anzin, Mines, Cafuts","CPA","BEF","23","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1581","MAISONS-LAFFITTE - Le Pont","Yacht, Port, Maisons-Laffitte","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
